Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
61918857,Without Children: The Long History of Not Being a Mother,Peggy O'Donnell Heffington,"Heffington, Peggy O'Donnell",,"=""1541675576""","=""9781541675575""",0,3.74,Seal Press,Hardcover,256,2023,2023,,2024/02/16,to-read,to-read (#81),to-read,,,,0,0
41860718,The Cactus,Sarah  Haywood,"Haywood, Sarah",,"=""0778369072""","=""9780778369073""",2,3.56,Park Row,Paperback,384,2019,2018,2024/02/16,2024/02/16,2024,2024 (#12),read,,,,1,0
72355,Poor Things,Alasdair Gray,"Gray, Alasdair",,"=""0747562288""","=""9780747562283""",0,3.92,Bloomsbury Publishing PLC,Paperback,318,2002,1992,,2024/02/08,to-read,to-read (#80),to-read,,,,0,0
49083140,Boy Parts,Eliza  Clark,"Clark, Eliza",,"=""1910312649""","=""9781910312643""",4,3.73,Influx Press,ebook,304,2020,2020,2024/01/24,2022/11/11,2024,2024 (#11),read,,,,1,0
56060300,"Heartstopper: Volume Four (Heartstopper, #4)",Alice Oseman,"Oseman, Alice",,"=""1338617567""","=""9781338617566""",0,4.58,Graphix,Hardcover,384,2022,2021,2024/01/15,2024/01/15,2024,2024 (#10),read,,,,1,0
54957532,"Srdcerváči: Kniha třetí (Heartstopper, #3)",Alice Oseman,"Oseman, Alice",Romana Bičíková,"=""8076610354""","=""9788076610354""",0,4.55,Cooboo,Paperback,392,2020,2020,2024/01/15,2024/01/14,2024,2024 (#9),read,,,,1,0
50191172,Srdcerváči: Kniha druhá,Alice Oseman,"Oseman, Alice",Romana Bičíková,"=""8075449045""","=""9788075449047""",0,4.52,CooBoo,Paperback,328,2019,2019,2020/10/16,2020/10/16,"2020, 2024","2020 (#33), 2024 (#8)",read,,,,2,0
40495957,"Heartstopper: Volume One (Heartstopper, #1)",Alice Oseman,"Oseman, Alice",,"=""152722533X""","=""9781527225336""",0,4.43,Selfpublished,Paperback,288,2018,2018,2024/01/14,2024/01/14,2024,2024 (#7),read,,,,1,0
150129618,Těla,Klára Vlasáková,"Vlasáková, Klára",,"=""8024288559""","=""9788024288550""",4,3.89,Euromedia Group,Hardcover,192,2023,2023,2024/01/14,2023/05/22,2024,2024 (#6),read,,,,1,0
46023871,Klamárka,Ayelet Gundar-Goshen,"Gundar-Goshen, Ayelet",Silvia Singer,"=""8081502661""","=""9788081502668""",3,3.51,Artforum,Hardcover,236,2019,2019,2024/01/10,2024/01/05,2024,2024 (#5),read,,,,1,0
203693334,Rok magického myslenia,Joan Didion,"Didion, Joan",,"=""8082860219""","=""9788082860217""",4,3.93,Brak,Hardcover,184,2023,2005,2024/01/05,2024/01/02,2024,2024 (#4),read,,,,1,0
147624176,Gemer,Daniel Majling,"Majling, Daniel",,"=""8089921604""","=""9788089921607""",4,4.47,BRAK,Hardcover,216,2023,2023,2024/01/04,2024/01/04,2024,2024 (#3),read,,,,1,0
136019225,Sesternice,Aurora Venturini,"Venturini, Aurora",Barbara Sigmundová,"=""8055188661""","=""9788055188669""",3,4.16,Ikar,,200,2023,2007,2024/01/02,2024/01/01,2024,2024 (#2),read,,,,1,0
60231866,Pastýřka,Janet White,"White, Janet",Petra Nagyová,"=""8076370396""","=""9788076370395""",3,4.36,Paseka,Paperback,271,2019,1992,2023/06/23,2023/06/18,2023,2023 (#76),read,,,,1,0
61920965,"In Her Nature: How Women Break Boundaries in the Great Outdoors: A Past, Present and Personal Story",Rachel Hewitt,"Hewitt, Rachel",,"=""1784742899""","=""9781784742898""",0,4.03,Chatto & Windus,Hardcover,513,2023,2023,,2024/01/02,to-read,to-read (#79),to-read,,,,0,0
159199381,Nebe,Mieko Kawakami,"Kawakami, Mieko",Klára Macúchová,"=""8020721622""","=""9788020721624""",4,3.79,Odeon,Hardcover,224,2023,2009,2024/01/01,2023/12/07,2024,2024 (#1),read,,,,1,0
23213965,Rok v Bullerbynu,Gunnar Herrmann,"Herrmann, Gunnar",,"=""8026701208""","=""9788026701200""",5,3.80,Motto,Paperback,310,2014,2010,2023/12/27,2023/12/24,2023,2023 (#75),read,,,,1,0
61260092,První osoba jednotného čísla,Haruki Murakami,"Murakami, Haruki",Tomáš Jurkovič,"=""8020720979""","=""9788020720979""",3,3.54,Odeon,Hardcover,184,2022,2020,2023/12/24,2023/12/21,2023,2023 (#74),read,,,,1,0
7769790,Autobus sebevrahů,Arto Paasilinna,"Paasilinna, Arto",Vladimír Piskoř,"=""8086026426""","=""9788086026428""",4,3.51,Hejkal ,Hardcover,220,2006,1990,2023/12/21,2023/12/19,2023,2023 (#73),read,,,,1,0
41104077,Invisible Women: Data Bias in a World Designed for Men,Caroline Criado Pérez,"Pérez, Caroline Criado",,"=""1419729071""","=""9781419729072""",0,4.34,Abrams Press,Hardcover,448,2019,2019,,2023/12/21,to-read,to-read (#78),to-read,,,,0,0
57693639,Pure Colour,Sheila Heti,"Heti, Sheila",,"=""0374603944""","=""9780374603946""",0,3.43,"Farrar, Straus and Giroux",Hardcover,224,2022,2022,,2023/12/19,to-read,to-read (#77),to-read,,,,0,0
75426570,Materstvo,Sheila Heti,"Heti, Sheila",,"=""8082071966""","=""9788082071965""",5,3.65,Inaque,Paperback,256,2022,2018,2023/12/19,2023/12/18,2023,2023 (#72),read,,,,1,0
57192027,The Melancholia of Class: A Manifesto for the Working Class,Cynthia Cruz,"Cruz, Cynthia",,"=""1912248913""","=""9781912248919""",0,3.79,Repeater,Paperback,228,2021,2021,,2023/12/17,to-read,to-read (#76),to-read,,,,0,0
160881443,"Tam, kde číha vlk",Ayelet Gundar-Goshen,"Gundar-Goshen, Ayelet",Michal Vlk,"=""8081503870""","=""9788081503870""",4,4.04,Artforum,Hardcover,256,2023,2021,2023/12/05,2023/12/02,2023,2023 (#71),read,,,,1,0
195599175,Tasmánia,Paolo Giordano,"Giordano, Paolo",Mária Štefánková,"=""8056659412""","=""9788056659410""",4,3.43,Slovart,Hardcover,248,2023,2022,2023/12/02,2023/11/26,2023,2023 (#70),read,,,,1,0
61359708,Jana bude brzy sbírat lipový květ,Miloš Doležal,"Doležal, Miloš",,"=""8076220173""","=""9788076220171""",5,4.30,Revolver Revue,Paperback,64,2022,2022,2023/11/27,2023/11/26,2023,2023 (#69),read,,,,1,0
86548233,Rozložíš paměť,Marek Torčík,"Torčík, Marek",,"=""8076373999""","=""9788076373990""",5,4.32,Paseka,Paperback,280,2023,2023,2023/11/26,2023/11/02,2023,2023 (#68),read,,,,1,0
26025503,Ladivine,Marie NDiaye,"NDiaye, Marie",Jordan Stump,"=""0385351887""","=""9780385351881""",4,3.34,Alfred A. Knopf,Hardcover,288,2016,2013,2023/11/21,2023/11/17,2023,2023 (#67),read,,,,1,0
61426186,Pár poznámok o smútku,Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",Kristína Karabová,"=""808203355X""","=""9788082033550""",4,4.22,Absynt,Paperback,110,2022,2021,2023/11/18,2023/11/18,2023,2023 (#66),read,,,,1,0
58314877,Kukolka,Lana Lux,"Lux, Lana",Paulína Čuhová,"=""8099944402""","=""9788099944405""",3,4.25,Laputa/Literárna bašta,Paperback,328,2021,2017,2023/11/17,2023/11/11,2023,2023 (#65),read,,,,1,0
50967208,Encyklopédia ženy,Valeria Parrella,"Parrella, Valeria",Ivana Dobrakovová,"=""8082070560""","=""9788082070562""",2,2.71,Inaque,Hardcover,136,2020,2017,2023/11/11,2023/11/10,2023,2023 (#64),read,,,,1,0
34451236,Vábení hor: Odvážlivci mezi nebem a zemí,Jon Krakauer,"Krakauer, Jon",,"=""8072490222""","=""9788072490226""",4,4.04,Columbus,Hardcover,224,2000,1990,2023/11/09,2023/11/02,2023,2023 (#63),read,,,,1,0
63250913,Ufo nad Bratislavou,Weronika Gogola,"Gogola, Weronika",Alexander Horák,"=""8082034041""","=""9788082034045""",4,3.92,Absynt,Paperback,256,2022,2021,2023/11/02,2023/10/28,2023,2023 (#62),read,,,,1,0
24912550,Letné svetlo a potom príde noc,Jón Kalman Stefánsson,"Stefánsson, Jón Kalman",Zuzana Stankovitsová,"=""8081500626""","=""9788081500626""",5,3.98,Artforum,Hardcover,200,2014,2005,2023/10/28,2023/10/25,2023,2023 (#61),read,,,,1,0
138505710,Doppelganger: A Trip into the Mirror World,Naomi Klein,"Klein, Naomi",,"=""0374610320""","=""9780374610326""",0,4.20,"Farrar, Straus and Giroux",Hardcover,416,2023,2023,,2023/10/19,to-read,to-read (#75),to-read,,,,0,0
30184876,Lesní lišky a další znepokojivé příběhy,Pasi Ilmari Jääskeläinen,"Jääskeläinen, Pasi Ilmari","Leena Krohn, Tiina Raevaara, Johanna Sinisalo, Jyrki Vainonen, Maarit Verronen, Anne Leinonen, Martina Bendová, Kateřina Janoušková, Anna Jirásková, Laura Kauppinenová, Tomás Pavelka, Soňa Wojnarová, Eliška Zoubková","=""""","=""9788087855621""",3,3.79, Pistorius & Olšanská,Hardcover,128,2016,2016,2023/10/17,2023/10/15,2023,2023 (#60),read,,,,1,0
25630670,"Měsíční kámen - Příběh chlapce, který nikdy nebyl",Sjón,"Sjón, Sjón",Helena Kadečková,"=""8074381188""","=""9788074381188""",3,3.65,Dybbuk,Hardcover,136,2015,2013,2023/10/15,2023/10/13,2023,2023 (#59),read,,,,1,0
45321864,Bolla,Pajtim Statovci,"Statovci, Pajtim",,"=""9511316826""","=""9789511316824""",5,3.96,Otava,Hardcover,240,2019,2019,2023/10/13,2022/11/05,2023,2023 (#58),read,,,,1,0
199179994,Náčelník,Aleš Palán,"Palán, Aleš",Miloslav Nevrlý,"=""8076701201""","=""9788076701205""",5,4.43,Kazda,Hardcover,288,2023,2023,2023/10/08,2023/10/01,2023,2023 (#57),read,,,,1,0
126066275,Špina,Beatrice Salvioni,"Salvioni, Beatrice",Eva Mesárová,"=""8082830107""","=""9788082830104""",3,3.93,Literárna bašta,Paperback,240,2023,2023,2023/10/06,2023/10/06,2023,2023 (#56),read,,,,1,0
15787596,Za projevenou milost,Valeria Parrella,"Parrella, Valeria",Alice Flemrová,"=""8074321924""","=""9788074321924""",3,3.20,Paseka,,,2012,2005,2023/10/01,2023/09/29,2023,2023 (#55),read,,,,1,0
61194900,Cizinka,Claudia Durastanti,"Durastanti, Claudia",,"=""8076623308""","=""9788076623309""",4,3.56,Kniha Zlín,Hardcover,248,2022,2019,2023/09/29,2022/07/13,2023,2023 (#54),read,,,,1,0
49675069,Vděk,Delphine de Vigan,"Vigan, Delphine de",Alexandra Pflimpflová,"=""802071913X""","=""9788020719133""",5,4.33,Odeon,Hardcover,152,2019,2019,2023/09/23,2023/09/22,2023,2023 (#53),read,,,,1,0
62589129,Niekto sa nájde,Dušo Martinčok,"Martinčok, Dušo",,"=""8097319845""","=""9788097319847""",5,4.51,Zrejme,Hardcover,248,2022,2022,2023/09/22,2023/09/19,2023,2023 (#52),read,,,,1,0
18519146,Buzíčci,Jan Folný,"Folný, Jan",,"=""8072949640""","=""9788072949649""",3,4.06,Host,Hardcover,256,2013,2013,2023/09/19,2023/09/19,2023,2023 (#51),read,,,,1,0
18665888,Jak jsem se stal spisovatelem  (Pokus o intelektuální biografii),Andrzej Stasiuk,"Stasiuk, Andrzej",Václav Burian,"=""8072601245""","=""9788072601240""",3,3.84,Prostor,Hardcover,232,2004,,2023/09/17,2023/09/11,2023,2023 (#50),read,,,,1,0
57739876,To Paradise,Hanya Yanagihara,"Yanagihara, Hanya",,"=""0385547935""","=""9780385547932""",0,3.74,Doubleday,Hardcover,720,2022,2022,,2023/09/11,to-read,to-read (#74),to-read,,,,0,0
58580197,Zlatá horúčka: Venezuela - od ropnej veľmoci k úpadku ľudskej civilizácie,Tomáš Forró,"Forró, Tomáš",,"=""808230006X""","=""9788082300065""",5,4.24,N Press,Paperback,272,2021,2021,2023/09/11,2023/09/07,2023,2023 (#49),read,,,,1,0
58451412,Leonard a Hladový Paul,Ronan Hession,"Hession, Ronan",Zora Freiová,"=""8027506069""","=""9788027506064""",3,4.12,Host,Hardcover,272,2021,2019,2023/09/07,2023/09/07,2023,2023 (#48),read,,,,1,0
138383823,"To jediné, co na světě zbývá",Erik J. Brown,"Brown, Erik J.",,"=""8076617057""","=""9788076617056""",0,4.22,CooBoo,Paperback,360,2023,2022,2023/09/03,2023/09/03,2023,2023 (#47),read,,,,1,0
55595421,Telesná výchova,Martin M. Šimečka,"Šimečka, Martin M.",,"=""809992567X""","=""9788099925671""",3,4.40,N Press,Hardcover,200,2020,,2023/08/30,2023/08/30,2023,2023 (#46),read,,,,1,0
34320322,"Rus je ten, kdo miluje břízy",Olga Grjasnowa,"Grjasnowa, Olga",Tereza Semotamová,"=""8074431932""","=""9788074431937""",3,3.73,Větrné mlýny,Paperback,287,2016,2012,2023/08/30,2023/08/26,2023,2023 (#45),read,,,,1,0
56397792,Srdce temnoty,Joseph Conrad,"Conrad, Joseph","Tomáš Hučko, Kristína Kállay","=""8089921310""","=""9788089921317""",4,3.43,BRAK,Paperback,178,2020,1899,2023/08/26,2023/08/26,2023,2023 (#44),read,,,,1,0
33572741,Kúpeľný hosť,Hermann Hesse,"Hesse, Hermann",,"=""8022010154""","=""9788022010153""",0,3.73,Slovenský spisovateľ,Hardcover,100,1999,1924,,2018/02/16,2003,2003 (#24),read,,,,0,0
54022757,Tajný príbeh,Donna Tartt,"Tartt, Donna",,"=""""","=""""",4,4.16,Slovart,Kindle Edition,560,2020,1992,2023/08/10,2023/08/01,2023,2023 (#43),read,,,,1,0
62729528,Komnata ozvien,John Boyne,"Boyne, John",Otto Havrila,"=""8055655936""","=""9788055655932""",3,3.87,Slovart,Hardcover,424,2022,2021,2023/08/01,2023/07/25,2023,2023 (#42),read,,,,1,0
35412372,Freshwater,Akwaeke Emezi,"Emezi, Akwaeke",,"=""0802127355""","=""9780802127358""",5,4.01,Grove Press,Hardcover,229,2018,2018,2023/07/25,2023/06/12,2023,2023 (#41),read,,,,1,0
60364,Someone to Run With,David Grossman,"Grossman, David","Vered Almog, Maya Gurantz","=""031242194X""","=""9780312421946""",0,4.08,Picador,Paperback,343,2005,2000,,2018/01/14,2016,2016 (#18),read,,,,1,0
55725941,Ako nakŕmiť diktátora,Witold Szabłowski,"Szabłowski, Witold",Karol Chmel,"=""8082032154""","=""9788082032157""",4,4.20,Absynt,Paperback,276,2020,2019,2023/07/18,2023/07/13,2023,2023 (#40),read,,,,1,0
62975951,Proč jsme tak naštvané?,Šárka Homfray,"Homfray, Šárka",Michaela Karásek Čejková,"=""8090764193""","=""9788090764194""",0,4.51,Wo-men,Hardcover,346,2022,2022,,2023/07/15,to-read,to-read (#73),to-read,,,,0,0
78638667,Narodila som sa pod šťastnou hviezdou,Elena Lacková,"Lacková, Elena",Júlia Choleva Vrábľová,"=""""","=""""",0,4.66,BRAK,Hardcover,344,2023,1997,,2023/07/15,to-read,to-read (#72),to-read,,,,0,0
181601990,"Letný dom, neskôr",Judith Hermann,"Hermann, Judith",Michal Hvorecký,"=""8081503927""","=""9788081503924""",4,3.63,Artforum,Hardcover,200,2023,1998,2023/07/13,2023/07/11,2023,2023 (#39),read,,,,1,0
123750121,Srpny,Jakub Stanjura,"Stanjura, Jakub",,"=""8027515610""","=""9788027515615""",0,4.30,Host,Paperback,183,2023,2023,,2023/07/12,to-read,to-read (#71),to-read,,,,0,0
55835474,Nightbitch,Rachel Yoder,"Yoder, Rachel",,"=""0385546815""","=""9780385546812""",0,3.45,Doubleday,Hardcover,256,2021,2021,,2023/07/12,to-read,to-read (#70),to-read,,,,0,0
59840545,Přízrak v hrdle,Doireann Ní Ghríofa,"Ghríofa, Doireann Ní",Alice Hyrmanová-McElveen,"=""8020720618""","=""9788020720610""",4,4.02,Odeon,Hardcover,280,2021,2020,2023/07/11,2023/06/29,2023,2023 (#38),read,,,,1,0
61229653,Od antilopy po Zátopka,Peter Kováč,"Kováč, Peter",,"=""8082300671""","=""9788082300676""",4,4.40,N Press,Paperback,360,2022,2022,2023/06/29,2023/06/17,2023,2023 (#37),read,,,,1,0
53958963,Město světla,Andrés Barba,"Barba, Andrés",Anežka Charvátová,"=""8076370795""","=""9788076370791""",4,3.89,Paseka,Paperback,164,2020,2017,2023/06/18,2020/09/11,2023,2023 (#36),read,,,,1,0
36692478,There There,Tommy Orange,"Orange, Tommy",,"=""""","=""""",5,3.98,Knopf,Hardcover,294,2018,2018,2023/06/17,2023/03/31,2023,2023 (#35),read,,,,1,0
75719826,Earth Angel,Madeline Cash,"Cash, Madeline",,"=""1955904693""","=""9781955904698""",0,3.94,CLASH Books,Paperback,130,2023,2023,,2023/06/13,to-read,to-read (#69),to-read,,,,0,0
18244704,Kapitalistický realismus,Mark Fisher,"Fisher, Mark",,"=""808706769X""","=""9788087067697""",0,4.21,Rybka Publishers,Hardcover,112,2010,2009,,2023/06/09,to-read,to-read (#68),to-read,,,,0,0
43444936,Tohle je moře,Mariana Enríquez,"Enríquez, Mariana",Lucie Trägerová,"=""""","=""""",3,3.50,Host,Hardcover,120,2019,2017,2023/06/08,2019/11/12,2023,2023 (#34),read,,,,1,0
60068883,Hikamates - Ako si užiť zimu,Hikemates magazín,"magazín, Hikemates",,"=""""","=""""",3,3.73,,Paperback,176,2021,,2023/05/30,2023/05/30,2023,2023 (#33),read,,,,1,0
49084758,Nikdy nevystoupat na vrchol,Paolo Cognetti,"Cognetti, Paolo",,"=""802071927X""","=""9788020719270""",4,3.48,Odeon,Hardcover,128,2019,2018,2023/05/28,2023/05/15,2023,2023 (#32),read,,,,1,0
60736217,Z neba spadli tri jablká,Narine Abgaryan,"Abgaryan, Narine","Zuzana Bujačková, František Hübel","=""8081503609""","=""9788081503603""",0,4.23,Artforum,Hardcover,180,2022,2015,,2023/05/22,to-read,to-read (#67),to-read,,,,0,0
53374393,Praskliny,Klára Vlasáková,"Vlasáková, Klára",,"=""8024266253""","=""9788024266251""",3,3.51,Listen,Hardcover,232,2020,2020,2023/05/15,2020/12/19,2023,2023 (#30),read,,,,1,0
53438824,Whereabouts,Jhumpa Lahiri,"Lahiri, Jhumpa",,"=""0593318315""","=""9780593318317""",0,3.76,Alfred A. Knopf,Hardcover,157,2021,2018,,2023/05/12,to-read,to-read (#66),to-read,,,,0,0
32495151,Nedaj sa!,Rainbow Rowell,"Rowell, Rainbow",Diana Ghaniová,"=""8055150605""","=""9788055150604""",0,4.16,Ikar,Paperback,456,2016,2015,2023/05/11,2023/05/11,2023,2023 (#29),read,,,,1,0
5956028,Nesnesitelná lehkost bytí,Milan Kundera,"Kundera, Milan",,"=""8071082813""","=""9788071082811""",4,4.11,Atlantis,Hardcover,341,2006,1984,2023/05/11,2023/05/03,2023,2023 (#28),read,,,,1,0
60743439,Kodaňská trilogie: Dětství – Mládí – Závislost,Tove Ditlevsen,"Ditlevsen, Tove",Lada Halounová,"=""8027510279""","=""9788027510276""",0,4.36,Host,Hardcover,405,2022,1967,,2023/05/10,to-read,to-read (#65),to-read,,,,0,0
58085227,Free: A Child and a Country at the End of History,Lea Ypi,"Ypi, Lea",,"=""0393867730""","=""9780393867732""",0,4.30,W. W. Norton & Company,Hardcover,288,2022,2021,,2023/05/08,to-read,to-read (#64),to-read,,,,0,0
62336305,"Zpíváš, jako bys plakala",Zuzana Kultánová,"Kultánová, Zuzana",,"=""8076373336""","=""9788076373334""",3,2.66,Paseka,Paperback,192,2022,,2023/05/03,2023/04/28,2023,2023 (#27),read,,,,1,0
51803860,DOBRODRUHŮM,Tereza Ramba,"Ramba, Tereza",,"=""""","=""""",4,4.46,Albatros media,Unknown Binding,317,2020,2020,2023/05/02,2023/04/25,2023,2023 (#26),read,,,,1,0
58820415,Země nomádů,Jessica Bruder,"Bruder, Jessica","Roman Jakubčík, Alena Snelling","=""8082032855""","=""9788082032850""",5,4.03,Absynt,Paperback,344,2021,2017,2023/04/28,2023/04/25,2023,2023 (#25),read,,,,1,0
22181717,V hniezde,Peter Karvaš,"Karvaš, Peter",,"=""""","=""""",4,4.19,Slovenský spisovateľ,Hardcover,312,1981,1981,2023/04/25,2023/04/10,2023,2023 (#24),read,,,,1,0
63352229,Počkej na moře,Veronika Opatřilová,"Opatřilová, Veronika",,"=""8072605488""","=""9788072605484""",4,4.40,Prostor,Paperback,328,2022,,2023/04/16,2023/04/16,2023,2023 (#23),read,,,,1,0
55816230,Halič: Putovanie po stratenom svete,Martin Pollack,"Pollack, Martin",Michal Hvorecký,"=""""","=""""",5,4.10,Absynth,Paperback,320,2020,1984,2021/04/12,2021/02/05,2021,2021 (#17),read,,,,1,0
29223388,Tady na jihu,Oles Uljanenko,"Uljanenko, Oles",Jiřina Dvořáková,"=""8074431711""","=""9788074431715""",4,3.72,Větrné mlýny,Paperback,140,2016,,2023/04/10,2021/10/03,2023,2023 (#22),read,,,,1,0
43580796,Mesto osamelosti: O umení byť sám,Olivia Laing,"Laing, Olivia",Aňa Ostrihoňová,"=""8089737986""","=""9788089737987""",5,3.92,Inaque,Hardcover,264,2019,2016,2023/04/09,2023/03/21,2023,2023 (#21),read,,,,1,0
52526223,Mona,Bianca Bellová,"Bellová, Bianca",,"=""8075779622""","=""9788075779625""",3,3.61,Host,Hardcover,167,2019,2019,2023/04/05,2023/04/05,2023,2023 (#20),read,,,,1,0
10820817,Bílý šum,Don DeLillo,"DeLillo, Don",Petr Mikeš,"=""8071982679""","=""9788071982678""",3,3.86,Votobia,Paperback,366,1997,1985,2023/03/21,2023/03/14,2023,2023 (#19),read,,,,1,0
59737245,Tam hore: Nevypovedané príbehy tatranských chát,Samo Marec,"Marec, Samo",Matúš Mahút,"=""9788097405""","=""9788097405007""",4,4.55,madebythe,Hardcover,272,2021,2021,2023/03/15,2023/03/15,2023,2023 (#18),read,,,,1,0
30038917,Abandon Me: Memoirs,Melissa Febos,"Febos, Melissa",,"=""1632866579""","=""9781632866578""",0,4.20,Bloomsbury USA,Hardcover,308,2017,2017,,2023/03/13,to-read,to-read (#63),to-read,,,,0,0
59585861,Nevedomosť,Milan Kundera,"Kundera, Milan",Elena Flašková,"=""8081503390""","=""9788081503399""",4,3.81,Artforum,Hardcover,160,2021,2000,2023/03/12,2023/03/11,2023,2023 (#17),read,,,,1,0
55282790,"Věci, na které nastal čas",Petra Soukupová,"Soukupová, Petra",,"=""8027503906""","=""9788027503902""",4,3.82,Host,Hardcover,368,2020,2020,2023/03/11,2023/02/18,2023,2023 (#16),read,,,,1,0
399262,Happening,Annie Ernaux,"Ernaux, Annie",Tanya Leslie,"=""1583222561""","=""9781583222560""",0,4.31,Seven Stories Press,Hardcover,96,2001,2000,,2023/03/07,to-read,to-read (#62),to-read,,,,0,0
49050291,Neviditeľné besy srdca,John Boyne,"Boyne, John",Otto Havrila,"=""8055636958""","=""9788055636955""",5,4.51,Vydavateľstvo SLOVART,Hardcover,576,2019,2017,2023/03/05,2023/02/28,2023,2023 (#15),read,,,,1,0
39195942,"Sky Runner: Finding Strength, Happiness, And Balance In Your Running",Emelie Forsberg,"Forsberg, Emelie",Kilian Jornet,"=""1944515739""","=""9781944515737""",3,3.80,Blue Star Press,Hardcover,178,2018,2018,2023/03/01,2023/03/01,2023,2023 (#14),read,,,,1,0
60549285,Topecká škola,Ben Lerner,"Lerner, Ben",Olga Bártová,"=""8025738914""","=""9788025738917""",3,3.51,Argo,Paperback,320,2022,2019,2023/02/27,2023/02/18,2023,2023 (#13),read,,,,1,0
58314897,Smrť v jej rukách,Ottessa Moshfegh,"Moshfegh, Ottessa",Daniela Krnáčová,"=""809994450X""","=""9788099944504""",2,3.23,Laputa/Literárna bašta,Paperback,224,2021,2020,2023/02/18,2023/02/16,2023,2023 (#12),read,,,,1,0
60309940,Byli jsme tu vždycky,Filip Titlbach,"Titlbach, Filip",,"=""808843307X""","=""9788088433071""",5,4.59,N media,Paperback,240,2022,2022,2023/02/16,2023/02/16,2023,2023 (#11),read,,,,1,0
18339333,Oceán na konci uličky,Neil Gaiman,"Gaiman, Neil",Petr Caha,"=""8073322064""","=""9788073322069""",4,4.02,Polaris,Hardcover,184,2013,2013,2023/02/15,2023/02/11,2023,2023 (#10),read,,,,1,0
60586986,Tá bolesť ťa prejde,Mia Žureková,"Žureková, Mia",,"=""8097219514""","=""9788097219512""",3,3.82,Nomantinels,,128,2021,,2023/02/12,2023/02/11,2023,2023 (#9),read,,,,1,0
59940401,Poor Little Sick Girls: A Love Letter to Unacceptable Women,Ione Gamble,"Gamble, Ione",,"=""0349702411""","=""9780349702414""",0,3.60," Little, Brown Book Group",Hardcover,352,2022,2022,,2023/02/11,to-read,to-read (#61),to-read,,,,0,0
59781704,Nikdo o tom nemluví,Patricia Lockwood,"Lockwood, Patricia",Jana Hejná,"=""8020720561""","=""9788020720566""",4,3.55,Odeon,Hardcover,200,2021,2021,2023/02/10,2022/03/02,2023,2023 (#7),read,,,,1,0
61287308,Volám sa Lucy Bartonová,Elizabeth Strout,"Strout, Elizabeth",,"=""8082071699""","=""9788082071699""",3,3.59,Inaque,Hardcover,160,2022,2016,2023/02/05,2023/02/05,2023,2023 (#6),read,,,,1,0
74956119,Zničit,Michel Houellebecq,"Houellebecq, Michel",Alan Beguivin,"=""8020721347""","=""9788020721341""",4,3.83,Odeon,Hardcover,542,2022,2022,2023/02/04,2023/02/04,2023,2023 (#5),read,,,,1,0
59221657,Byť mužom,Nicole Krauss,"Krauss, Nicole",Barbara Sigmundová,"=""8081503242""","=""9788081503245""",3,3.61,Artforum,Hardcover,176,2021,2020,2023/01/25,2023/01/25,2023,2023 (#4),read,,,,1,0
22929741,The Argonauts,Maggie Nelson,"Nelson, Maggie",,"=""1555977073""","=""9781555977078""",0,4.02,Graywolf Press,Hardcover,160,2015,2015,,2023/01/25,to-read,to-read (#60),to-read,,,,0,0
60671696,Päť výletov do pekla,Martha Gellhorn,"Gellhorn, Martha",,"=""8099944682""","=""9788099944689""",4,3.83,Literárna bašta,Paperback,374,2022,1979,2023/01/22,2023/01/22,2023,2023 (#3),read,,,,1,0
42188604,In the Dream House: A Memoir,Carmen Maria Machado,"Machado, Carmen Maria",,"=""""","=""""",0,4.40,Graywolf Press,Hardcover,252,2019,2019,,2023/01/20,to-read,to-read (#59),to-read,,,,0,0
58659343,Our Wives Under the Sea,Julia Armfield,"Armfield, Julia",,"=""152901722X""","=""9781529017229""",0,3.73,Picador,Paperback,240,2022,2022,,2023/01/15,to-read,to-read (#58),to-read,,,,0,0
